"stratum","ft_group","ecoregion","owner","treatment","period","age","AGB_tonac","AGB_MgHa","Vol_m3Ha","CarbonMgHa"
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",14,70,40.113,89.9,90,40.5
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",15,75,41.28,92.5,94.4,41.6
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",16,80,42.349,94.9,98.5,42.7
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",17,85,43.332,97.1,102.5,43.7
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",18,90,44.234,99.2,106.2,44.6
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",19,95,45.063,101,109.8,45.5
"Northern hardwood_ME_NH_State","Northern hardwood","ME_NH","State","untreated",2,10,10.843,24.3,9.1,10.9
"Northern hardwood_ME_NH_State","Northern hardwood","ME_NH","State","untreated",20,100,56.899,127.6,147.3,57.4
"Northern hardwood_ME_NH_State","Northern hardwood","ME_NH","State","untreated",21,105,58.611,131.4,154.8,59.1
"Northern hardwood_ME_NH_State","Northern hardwood","ME_NH","State","untreated",22,110,60.269,135.1,162.2,60.8
"Northern hardwood_ME_NH_State","Northern hardwood","ME_NH","State","untreated",23,115,61.875,138.7,169.6,62.4
"Northern hardwood_ME_NH_State","Northern hardwood","ME_NH","State","untreated",24,120,63.431,142.2,176.8,64
"Northern hardwood_ME_NH_State","Northern hardwood","ME_NH","State","untreated",25,125,64.939,145.6,183.9,65.5
"Northern hardwood_ME_NH_State","Northern hardwood","ME_NH","State","untreated",26,130,66.401,148.9,190.9,67
"Northern hardwood_ME_NH_State","Northern hardwood","ME_NH","State","untreated",27,135,67.819,152,197.8,68.4
"Northern hardwood_ME_NH_State","Northern hardwood","ME_NH","State","untreated",28,140,69.194,155.1,204.6,69.8
"Northern hardwood_ME_NH_State","Northern hardwood","ME_NH","State","untreated",29,145,70.529,158.1,211.3,71.1
"Northern hardwood_ME_NH_State","Northern hardwood","ME_NH","State","untreated",3,15,14.815,33.2,15.4,14.9
"Northern hardwood_ME_NH_State","Northern hardwood","ME_NH","State","untreated",30,150,71.825,161,217.8,72.4
"Northern hardwood_ME_NH_State","Northern hardwood","ME_NH","State","untreated",4,20,18.435,41.3,22.2,18.6
"Northern hardwood_ME_NH_State","Northern hardwood","ME_NH","State","untreated",5,25,21.795,48.9,29.4,22
"Northern hardwood_ME_NH_State","Northern hardwood","ME_NH","State","untreated",6,30,24.947,55.9,36.9,25.2
"Northern hardwood_ME_NH_State","Northern hardwood","ME_NH","State","untreated",7,35,27.924,62.6,44.5,28.2
"Northern hardwood_ME_NH_State","Northern hardwood","ME_NH","State","untreated",8,40,30.75,68.9,52.4,31
"Northern hardwood_ME_NH_State","Northern hardwood","ME_NH","State","untreated",9,45,33.443,75,60.3,33.8
"Northern hardwood_ME_NH_State","Northern hardwood","ME_NH","State","untreated",1,5,6.315,14.2,3.7,6.4
"Northern hardwood_ME_NH_State","Northern hardwood","ME_NH","State","untreated",10,50,36.016,80.7,68.3,36.3
"Northern hardwood_ME_NH_State","Northern hardwood","ME_NH","State","untreated",11,55,38.481,86.3,76.3,38.8
"Northern hardwood_ME_NH_State","Northern hardwood","ME_NH","State","untreated",12,60,40.846,91.6,84.4,41.2
"Northern hardwood_ME_NH_State","Northern hardwood","ME_NH","State","untreated",13,65,43.118,96.7,92.4,43.5
"Northern hardwood_ME_NH_State","Northern hardwood","ME_NH","State","untreated",14,70,45.305,101.6,100.4,45.7
"Northern hardwood_ME_NH_State","Northern hardwood","ME_NH","State","untreated",15,75,47.412,106.3,108.4,47.8
"Northern hardwood_ME_NH_State","Northern hardwood","ME_NH","State","untreated",16,80,49.443,110.8,116.3,49.9
"Northern hardwood_ME_NH_State","Northern hardwood","ME_NH","State","untreated",17,85,51.404,115.2,124.2,51.8
"Northern hardwood_ME_NH_State","Northern hardwood","ME_NH","State","untreated",18,90,53.298,119.5,132,53.8
"Northern hardwood_ME_NH_State","Northern hardwood","ME_NH","State","untreated",19,95,55.128,123.6,139.7,55.6
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",2,10,4.472,10,1.7,4.5
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",20,100,52.792,118.3,139.9,53.2
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",21,105,52.963,118.7,140.6,53.4
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",22,110,53.094,119,141.2,53.6
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",23,115,53.195,119.2,141.7,53.6
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",24,120,53.272,119.4,142.1,53.7
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",25,125,53.332,119.6,142.3,53.8
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",26,130,53.377,119.7,142.6,53.9
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",27,135,53.412,119.7,142.7,53.9
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",28,140,53.439,119.8,142.8,53.9
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",29,145,53.459,119.8,142.9,53.9
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",3,15,9.998,22.4,7.3,10.1
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",30,150,53.475,119.9,143,54
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",4,20,16.329,36.6,17.5,16.5
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",5,25,22.607,50.7,31.1,22.8
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",6,30,28.343,63.5,46.5,28.6
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",7,35,33.32,74.7,62,33.6
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",8,40,37.493,84,76.4,37.8
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",9,45,40.91,91.7,89.2,41.3
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",1,5,0.908,2,0.1,0.9
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",10,50,43.66,97.9,100.1,44.1
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",11,55,45.848,102.8,109.1,46.3
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",12,60,47.571,106.6,116.5,48
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",13,65,48.921,109.7,122.3,49.4
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",14,70,49.972,112,127,50.4
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",15,75,50.787,113.8,130.7,51.2
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",16,80,51.418,115.3,133.5,51.9
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",17,85,51.905,116.4,135.8,52.4
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",18,90,52.281,117.2,137.5,52.7
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","harvested",19,95,52.57,117.8,138.8,53
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",2,10,5.575,12.5,2.2,5.6
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",20,100,76.824,172.2,194.3,77.5
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",21,105,78.221,175.3,198.2,78.9
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",22,110,79.455,178.1,201.6,80.1
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",23,115,80.545,180.6,204.5,81.3
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",24,120,81.507,182.7,207,82.2
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",25,125,82.354,184.6,209,83.1
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",26,130,83.101,186.3,210.8,83.8
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",27,135,83.758,187.8,212.3,84.5
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",28,140,84.336,189.1,213.6,85.1
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",29,145,84.845,190.2,214.7,85.6
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",3,15,10.657,23.9,7.4,10.8
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",30,150,85.292,191.2,215.6,86
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",4,20,16.356,36.7,16.2,16.5
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",5,25,22.284,50,28,22.5
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",6,30,28.185,63.2,42.1,28.4
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",7,35,33.891,76,57.5,34.2
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",8,40,39.3,88.1,73.4,39.6
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",9,45,44.352,99.4,89.2,44.7
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",1,5,1.699,3.8,0.2,1.7
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",10,50,49.017,109.9,104.3,49.5
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",11,55,53.288,119.5,118.4,53.8
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",12,60,57.171,128.2,131.4,57.7
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",13,65,60.681,136,143.1,61.2
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",14,70,63.84,143.1,153.6,64.4
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",15,75,66.672,149.5,162.9,67.3
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",16,80,69.204,155.1,171.1,69.8
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",17,85,71.459,160.2,178.2,72.1
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",18,90,73.466,164.7,184.4,74.1
"Oak/Pine/Hemlock_ME_APH_NIPF","Oak/Pine/Hemlock","ME_APH","NIPF","untreated",19,95,75.246,168.7,189.7,75.9
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","harvested",2,10,1.566,3.5,2.1,1.6
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","harvested",20,100,35.084,78.6,97.5,35.4
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","harvested",21,105,35.11,78.7,97.7,35.4
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","harvested",22,110,35.127,78.7,97.9,35.4
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","harvested",23,115,35.139,78.8,98.1,35.5
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","harvested",24,120,35.147,78.8,98.2,35.5
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","harvested",25,125,35.152,78.8,98.2,35.5
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","harvested",26,130,35.156,78.8,98.3,35.5
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","harvested",27,135,35.159,78.8,98.3,35.5
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","harvested",28,140,35.16,78.8,98.4,35.5
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","harvested",29,145,35.161,78.8,98.4,35.5
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","harvested",3,15,5.29,11.9,8.1,5.4
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","harvested",30,150,35.162,78.8,98.4,35.5
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","harvested",4,20,10.506,23.6,18,10.6
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","harvested",5,25,15.964,35.8,30.1,16.1
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","harvested",6,30,20.829,46.7,42.6,21
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","harvested",7,35,24.769,55.5,54,25
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","harvested",8,40,27.777,62.3,63.9,28
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","harvested",9,45,29.986,67.2,72,30.2
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","harvested",1,5,0.117,0.3,0.1,0.1
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","harvested",10,50,31.568,70.8,78.4,31.9
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","harvested",11,55,32.683,73.3,83.4,33
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","harvested",12,60,33.459,75,87.2,33.8
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","harvested",13,65,33.996,76.2,90.1,34.3
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","harvested",14,70,34.366,77,92.3,34.6
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","harvested",15,75,34.619,77.6,93.9,34.9
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","harvested",16,80,34.792,78,95.1,35.1
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","harvested",17,85,34.911,78.3,96,35.2
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","harvested",18,90,34.991,78.4,96.6,35.3
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","harvested",19,95,35.046,78.6,97.1,35.4
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","untreated",2,10,4.076,9.1,2.5,4.1
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","untreated",20,100,36.677,82.2,108.2,37
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","untreated",21,105,36.679,82.2,108.5,37
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","untreated",22,110,36.681,82.2,108.6,37
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","untreated",23,115,36.682,82.2,108.8,37
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","untreated",24,120,36.682,82.2,108.9,37
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","untreated",25,125,36.683,82.2,109,37
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","untreated",26,130,36.683,82.2,109,37
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","untreated",27,135,36.683,82.2,109,37
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","untreated",28,140,36.683,82.2,109.1,37
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","untreated",29,145,36.683,82.2,109.1,37
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","untreated",3,15,11.141,25,9.6,11.2
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","untreated",30,150,36.683,82.2,109.1,37
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","untreated",4,20,18.658,41.8,21.1,18.8
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","untreated",5,25,24.786,55.6,34.9,25
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","untreated",6,30,29.144,65.3,48.9,29.4
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","untreated",7,35,32.021,71.8,61.7,32.3
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","untreated",8,40,33.842,75.9,72.5,34.2
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","untreated",9,45,34.967,78.4,81.3,35.3
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","untreated",1,5,0.393,0.9,0.2,0.4
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","untreated",10,50,35.652,79.9,88.3,36
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","untreated",11,55,36.065,80.8,93.6,36.4
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","untreated",12,60,36.314,81.4,97.7,36.6
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","untreated",13,65,36.462,81.7,100.7,36.8
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","untreated",14,70,36.551,81.9,102.9,36.9
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","untreated",15,75,36.604,82.1,104.6,36.9
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","untreated",16,80,36.636,82.1,105.8,36.9
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","untreated",17,85,36.655,82.2,106.7,37
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","untreated",18,90,36.666,82.2,107.4,37
"Spruce-fir_ME_APH_Industrial","Spruce-fir","ME_APH","Industrial","untreated",19,95,36.673,82.2,107.9,37
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","harvested",2,10,0.706,1.6,0.1,0.7
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","harvested",20,100,12.434,27.9,55.4,12.6
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","harvested",21,105,13.089,29.3,60.3,13.2
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","harvested",22,110,13.736,30.8,65.3,13.9
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","harvested",23,115,14.376,32.2,70.2,14.5
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","harvested",24,120,15.007,33.6,75,15.1
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","harvested",25,125,15.63,35,79.8,15.8
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","harvested",26,130,16.243,36.4,84.5,16.4
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","harvested",27,135,16.848,37.8,89.1,17
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","harvested",28,140,17.444,39.1,93.5,17.6
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","harvested",29,145,18.03,40.4,97.9,18.2
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","harvested",3,15,1.211,2.7,0.3,1.2
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","harvested",30,150,18.607,41.7,102.1,18.8
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","harvested",4,20,1.769,4,0.9,1.8
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","harvested",5,25,2.363,5.3,1.7,2.4
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","harvested",6,30,2.985,6.7,3,3
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","harvested",7,35,3.628,8.1,4.6,3.6
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","harvested",8,40,4.287,9.6,6.7,4.3
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","harvested",9,45,4.957,11.1,9.2,5
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","harvested",1,5,0.277,0.6,0,0.3
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","harvested",10,50,5.636,12.6,12.1,5.7
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","harvested",11,55,6.319,14.2,15.3,6.4
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","harvested",12,60,7.006,15.7,18.9,7.1
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","harvested",13,65,7.695,17.2,22.8,7.7
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","harvested",14,70,8.382,18.8,27,8.5
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","harvested",15,75,9.068,20.3,31.4,9.1
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","harvested",16,80,9.751,21.9,36,9.9
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","harvested",17,85,10.43,23.4,40.7,10.5
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","harvested",18,90,11.104,24.9,45.5,11.2
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","harvested",19,95,11.772,26.4,50.4,11.9
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","untreated",2,10,10.417,23.4,25.6,10.5
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","untreated",20,100,41.46,92.9,125.8,41.8
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","untreated",21,105,41.864,93.8,128.8,42.2
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","untreated",22,110,42.22,94.6,131.7,42.6
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","untreated",23,115,42.532,95.3,134.4,42.9
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","untreated",24,120,42.806,96,137,43.2
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","untreated",25,125,43.047,96.5,139.4,43.4
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","untreated",26,130,43.258,97,141.8,43.6
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","untreated",27,135,43.444,97.4,144,43.8
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","untreated",28,140,43.608,97.8,146,44
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","untreated",29,145,43.751,98.1,148,44.1
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","untreated",3,15,14.628,32.8,35.3,14.8
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","untreated",30,150,43.878,98.4,149.9,44.3
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","untreated",4,20,18.313,41.1,44,18.5
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","untreated",5,25,21.543,48.3,52,21.7
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","untreated",6,30,24.376,54.6,59.4,24.6
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","untreated",7,35,26.862,60.2,66.3,27.1
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","untreated",8,40,29.043,65.1,72.7,29.3
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","untreated",9,45,30.958,69.4,78.7,31.2
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","untreated",1,5,5.594,12.5,14.6,5.6
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","untreated",10,50,32.639,73.2,84.3,32.9
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","untreated",11,55,34.116,76.5,89.7,34.4
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","untreated",12,60,35.412,79.4,94.7,35.7
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","untreated",13,65,36.551,81.9,99.4,36.9
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","untreated",14,70,37.552,84.2,103.8,37.9
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","untreated",15,75,38.431,86.2,108,38.8
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","untreated",16,80,39.203,87.9,112,39.6
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","untreated",17,85,39.881,89.4,115.7,40.2
"Spruce-fir_ME_APH_NIPF","Spruce-fir","ME_APH","NIPF","untreated",18,90,40.477,90.7,119.3,40.8
